playerID,yearID
yastrca01,1979
yastrca01,1982
yastrca01,1983
yateski01,2019
yateski01,2024
yelicch01,2018
yelicch01,2019
yelicch01,2024
yorkru01,1938
yorkru01,1941
yorkru01,1942
yorkru01,1943
yorkru01,1944
yorkru01,1946
yorkru01,1947
yosted01,1952
youklke01,2008
youklke01,2009
youklke01,2011
youngch03,2007
youngch04,2010
youngdm01,2003
youngdm01,2007
younger01,1996
youngjo02,1981
youngma01,1983
youngmi02,2004
youngmi02,2005
youngmi02,2006
youngmi02,2007
youngmi02,2008
youngmi02,2009
youngmi02,2011
yountro01,1980
yountro01,1982
yountro01,1983
zachrpa01,1978
zakfr01,1944
zambrca01,2004
zambrca01,2006
zambrca01,2008
zarilal01,1948
zernigu01,1953
zimmedo01,1961
zimmedo01,1961
zimmeje02,1999
zimmejo02,2013
zimmejo02,2014
zimmery01,2009
zimmery01,2017
ziskri01,1977
ziskri01,1978
zitoba01,2002
zitoba01,2003
zitoba01,2006
zobribe01,2009
zobribe01,2013
zobribe01,2016
zuninmi01,2021
