playerID,awardID,yearID,lgID
loaizes01,Pitcher of the Month,2003,AL
loaizes01,Pitcher of the Month,2006,AL
loaizes01,Player of the Week,2003,AL
loberha01,Baseball Magazine All-Star,1911,NL
loberha01,Baseball Magazine All-Star,1914,NL
loducpa01,TSN All-Star,2005,NL
loftoke01,Gold Glove,1993,AL
loftoke01,Gold Glove,1994,AL
loftoke01,Gold Glove,1995,AL
loftoke01,Gold Glove,1996,AL
loftoke01,Player of the Week,1994,AL
loftoke01,Player of the Week,1997,NL
loftoke01,Player of the Week,2000,AL
lolicmi01,Babe Ruth Award,1968,AL
lolicmi01,World Series MVP,1968,ML
lollash01,Gold Glove,1957,ML
lollash01,Gold Glove,1958,AL
lollash01,Gold Glove,1959,AL
lollash01,TSN All-Star,1959,ML
lombaer01,Baseball Magazine All-Star,1938,NL
lombaer01,Baseball Magazine All-Star,1942,NL
lombaer01,Most Valuable Player,1938,NL
lombaer01,TSN Guide MVP,1938,NL
lonboji01,Cy Young Award,1967,AL
lonboji01,TSN All-Star,1967,AL
lonboji01,TSN Pitcher of the Year,1967,AL
loneyja01,Player of the Week,2013,AL
loneyja01,Rookie of the Month,2007,NL
longoev01,Gold Glove,2009,AL
longoev01,Gold Glove,2010,AL
longoev01,Gold Glove,2017,AL
longoev01,MLB Players Choice Outstanding Rookie,2008,AL
longoev01,Player of the Month,2009,AL
longoev01,Player of the Week,2008,AL
longoev01,Player of the Week,2009,AL
longoev01,Player of the Week,2009,AL
longoev01,Player of the Week,2009,AL
longoev01,Player of the Week,2010,AL
longoev01,Player of the Week,2013,AL
longoev01,Player of the Week,2016,AL
longoev01,Rookie of the Month,2008,AL
longoev01,Rookie of the Year,2008,AL
longoev01,Silver Slugger,2009,AL
longoev01,This Year in Baseball Oddity of the Year,2013,ML
longoev01,This Year in Baseball Rookie of the Year,2008,ML
longoev01,TSN Rookie of the Year,2008,AL
longte01,MLB Players Choice Outstanding Rookie,2000,AL
lopesda01,Gold Glove,1978,NL
lopesda01,Player of the Week,1974,NL
lopesda01,TSN All-Star,1978,NL
lopesda01,TSN All-Star,1979,NL
lopezal01,Baseball Magazine All-Star,1933,NL
lopezal01,Baseball Magazine All-Star,1941,NL
lopezal01,Baseball Magazine All-Star,1945,NL
lopezal02,Player of the Week,2000,AL
lopezfe01,Player of the Week,2005,NL
lopezfe01,Silver Slugger,2005,NL
lopezfe01,TSN All-Star,2005,NL
lopezja01,NLCS MVP,1996,NL
lopezja01,Player of the Week,2003,NL
lopezja01,Silver Slugger,2003,NL
lopezja01,TSN All-Star,2003,NL
lopezja01,TSN Comeback Player of the Year,2003,NL
lopezma01,TSN Rookie Pitcher of the Year,1965,AL
lopezpa01,Pitcher of the Month,2022,NL
lopezro01,Rookie of the Month,2002,AL
lopezro01,TSN Rookie Pitcher of the Year,2002,AL
lordha01,Baseball Magazine All-Star,1908,AL
lordha01,Baseball Magazine All-Star,1909,AL
lordha01,Baseball Magazine All-Star,1909,ML
lordha01,Baseball Magazine All-Star,1910,AL
lorenmi01,Player of the Week,2023,NL
loretma01,Hutch Award,2006,ML
loretma01,Silver Slugger,2004,NL
loretma01,TSN All-Star,2004,NL
lowebr01,All-MLB Team - Second Team,2020,ML
lowebr01,Player of the Week,2020,AL
lowebr01,Rookie of the Month,2019,AL
lowede01,Pitcher of the Month,2002,AL
lowede01,Pitcher of the Month,2006,NL
lowede01,Pitcher of the Month,2010,NL
lowede01,Player of the Week,2002,AL
lowede01,TSN All-Star,2002,AL
lowelmi01,Gold Glove,2005,NL
lowelmi01,Player of the Week,2000,NL
lowelmi01,Player of the Week,2002,NL
lowelmi01,Player of the Week,2007,AL
lowelmi01,Player of the Week,2009,AL
lowelmi01,Silver Slugger,2003,NL
lowelmi01,This Year in Baseball Defensive Player of the Year,2006,ML
lowelmi01,World Series MVP,2007,ML
lowena01,Gold Glove,2023,AL
lowena01,Player of the Week,2019,AL
lowena01,Player of the Week,2022,AL
lowena01,Silver Slugger,2022,AL
lowenjo01,Player of the Week,1982,AL
lowryno01,Pitcher of the Month,2005,NL
lowryno01,Player of the Week,2004,NL
lowryno01,Player of the Week,2006,NL
lucasre01,Baseball Magazine All-Star,1929,ML
lucasre01,Baseball Magazine All-Star,1929,NL
lucrojo01,Bob Feller Act of Valor Award - MLB Player,2015,ML
ludwiry01,Player of the Month,2009,NL
ludwiry01,Player of the Week,2008,NL
ludwiry01,Player of the Week,2009,NL
ludwiry01,Silver Slugger,2008,NL
lugoju01,Player of the Week,2000,NL
lugose01,All-MLB Team - Second Team,2024,ML
lugose01,Gold Glove,2024,AL
lugose01,Reliever of the Month,2019,NL
luquedo01,Baseball Magazine All-Star,1923,ML
luquedo01,Baseball Magazine All-Star,1923,NL
luxga01,Player of the Week,2024,NL
luzingr01,Outstanding DH Award,1981,AL
luzingr01,Outstanding DH Award,1983,AL
luzingr01,Player of the Month,1973,NL
luzingr01,Player of the Month,1977,NL
luzingr01,Player of the Week,1977,NL
luzingr01,Player of the Week,1977,NL
luzingr01,Player of the Week,1981,AL
luzingr01,Roberto Clemente Award,1978,ML
luzingr01,TSN All-Star,1975,NL
luzingr01,TSN All-Star,1977,NL
luzingr01,TSN All-Star,1983,AL
lylesp01,Cy Young Award,1977,AL
lylesp01,Player of the Week,1976,AL
lylesp01,TSN Fireman of the Year,1972,AL
lynnfr01,ALCS MVP,1982,AL
lynnfr01,All-Star Game MVP,1983,ML
lynnfr01,Gold Glove,1975,AL
lynnfr01,Gold Glove,1978,AL
lynnfr01,Gold Glove,1979,AL
lynnfr01,Gold Glove,1980,AL
lynnfr01,Most Valuable Player,1975,AL
lynnfr01,Player of the Month,1975,AL
lynnfr01,Player of the Month,1979,AL
lynnfr01,Player of the Week,1975,AL
lynnfr01,Player of the Week,1978,AL
lynnfr01,Player of the Week,1979,AL
lynnfr01,Player of the Week,1979,AL
lynnfr01,Player of the Week,1986,AL
lynnfr01,Player of the Week,1986,AL
lynnfr01,Rookie of the Year,1975,AL
lynnfr01,TSN All-Star,1975,AL
lynnfr01,TSN All-Star,1978,AL
lynnfr01,TSN All-Star,1979,AL
lynnfr01,TSN Player of the Year,1975,AL
lynnfr01,TSN Rookie Player of the Year,1975,AL
lyonste01,Baseball Magazine All-Star,1925,AL
lyonste01,Baseball Magazine All-Star,1926,AL
lyonste01,Baseball Magazine All-Star,1926,ML
lyonste01,Baseball Magazine All-Star,1927,AL
lyonste01,Baseball Magazine All-Star,1927,ML
lyonste01,Baseball Magazine All-Star,1930,AL
lyonste01,Baseball Magazine All-Star,1930,ML
lyonste01,TSN All-Star,1927,ML
macfada01,Baseball Magazine All-Star,1936,NL
machama01,All-MLB Team - First Team,2020,ML
machama01,All-MLB Team - First Team,2022,ML
machama01,All-MLB Team - Second Team,2024,ML
machama01,Gold Glove,2013,AL
machama01,Gold Glove,2015,AL
machama01,Platinum Glove,2013,AL
machama01,Player of the Month,2016,AL
machama01,Player of the Month,2017,AL
machama01,Player of the Week,2012,AL
machama01,Player of the Week,2015,AL
machama01,Player of the Week,2017,AL
machama01,Player of the Week,2018,AL
machama01,Player of the Week,2020,NL
machama01,Player of the Week,2020,NL
machama01,Player of the Week,2022,NL
machama01,Player of the Week,2023,NL
machama01,Silver Slugger,2020,NL
machama01,Silver Slugger,2024,NL
machama01,Silver Slugger,2025,NL
machama01,This Year in Baseball Play of the Year,2013,ML
machama01,TSN All-Star,2020,NL
machama01,TSN All-Star,2021,NL
machama01,TSN All-Star,2025,NL
mackoro01,Player of the Week,2004,NL
macksh01,Player of the Week,1993,AL
maddoga01,Gold Glove,1975,NL
maddoga01,Gold Glove,1976,NL
maddoga01,Gold Glove,1977,NL
maddoga01,Gold Glove,1978,NL
maddoga01,Gold Glove,1979,NL
maddoga01,Gold Glove,1980,NL
maddoga01,Gold Glove,1981,NL
maddoga01,Gold Glove,1982,NL
maddoga01,Player of the Week,1973,NL
maddoga01,Player of the Week,1978,NL
maddoga01,Roberto Clemente Award,1986,ML
maddugr01,Cy Young Award,1992,NL
maddugr01,Cy Young Award,1993,NL
maddugr01,Cy Young Award,1994,NL
maddugr01,Cy Young Award,1995,NL
maddugr01,Gold Glove,1990,NL
maddugr01,Gold Glove,1991,NL
maddugr01,Gold Glove,1992,NL
maddugr01,Gold Glove,1993,NL
maddugr01,Gold Glove,1994,NL
maddugr01,Gold Glove,1995,NL
maddugr01,Gold Glove,1996,NL
maddugr01,Gold Glove,1997,NL
maddugr01,Gold Glove,1998,NL
maddugr01,Gold Glove,1999,NL
maddugr01,Gold Glove,2000,NL
maddugr01,Gold Glove,2001,NL
maddugr01,Gold Glove,2002,NL
maddugr01,Gold Glove,2004,NL
maddugr01,Gold Glove,2005,NL
maddugr01,Gold Glove,2006,NL
maddugr01,Gold Glove,2007,NL
maddugr01,Gold Glove,2008,NL
maddugr01,MLB Players Choice Outstanding Pitcher,1994,NL
maddugr01,MLB Players Choice Outstanding Pitcher,1995,NL
maddugr01,MLB Players Choice Outstanding Pitcher,1998,NL
maddugr01,Pitcher of the Month,1988,NL
maddugr01,Pitcher of the Month,1993,NL
maddugr01,Pitcher of the Month,1995,NL
maddugr01,Pitcher of the Month,1995,NL
maddugr01,Pitcher of the Month,1998,NL
maddugr01,Pitcher of the Month,1999,NL
maddugr01,Pitcher of the Month,2000,NL
maddugr01,Pitcher of the Month,2001,NL
maddugr01,Pitcher of the Month,2001,NL
maddugr01,Pitcher of the Month,2006,NL
maddugr01,Player of the Week,1990,NL
maddugr01,Player of the Week,1991,NL
maddugr01,Player of the Week,1993,NL
maddugr01,Player of the Week,1993,NL
maddugr01,Player of the Week,1994,NL
maddugr01,Player of the Week,1995,NL
maddugr01,Player of the Week,1998,NL
maddugr01,Player of the Week,2001,NL
maddugr01,TSN All-Star,1992,NL
